ID,noweight,gender,educ,ethnic,region,sege_sum,rlne_sum,rhme_sum,snwe_sum,lswe_sum,lske_sum,ORF,agestrat,gradestrat,demo_wt,TOT_raw_weight,i01_w,i02_w,i03_w,i04_w,i05_w,i06_w,i07_w,i08_w,i09_w,i10_w,i11_w,i12_w,i13_w,i14_w,i15_w,i16_w,i17_w,i18_w,i19_w,i20_w,i21_w,i22_w,i23_w,i24_w,i25_w,i26_w,i27_w,i28_w,i29_w,i30_w,i31_w,i32_w
205029,,female,BA_plus,white,south,19,91,21,22,37,34,94,5:8-5:11,K_Spring,1.143536647295701,24.01426959320972,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,0,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,1.143536647295701,0,0,0,0,0,0,0,0,0,0
205036,,male,BA_plus,white,south,18,49,21,21,34,31,40,7:0-7:5,2_Fall,1.2192146957307326,24.384293914614652,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,0,0,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,1.2192146957307326,0,0,0,0,1.2192146957307326,1.2192146957307326,1.2192146957307326,0,1.2192146957307326,0,0,0,1.2192146957307326,1.2192146957307326,0,0,1.2192146957307326,1.2192146957307326
206001,,female,BA_plus,asian,northeast,21,64,25,17,19,26,23,6:0-6:3,K_Spring,0.5013136303276122,8.021018085241796,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0,0.5013136303276122,0.5013136303276122,0,0,0,0.5013136303276122,0.5013136303276122,0.5013136303276122,0,0,0,0,0,0,0,0,0,0,0,0
206002,,female,BA_plus,asian,northeast,24,103,28,21,38,34,127,7:6-7:11,2_Spring,0.5013136303276122,10.026272606552244,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0,0,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0.5013136303276122,0,0,0,0,0,0,0,0,0,0
206005,,male,BA_plus,white,northeast,21,93,28,31,38,33,112,7:0-7:5,1_Fall,1.150256593921656,34.50769781764968,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,1.150256593921656,0,0,1.150256593921656,1.150256593921656
206011,,female,BA_plus,white,northeast,21,89,31,29,37,34,143,8:0-9:3,2_Spring,1.078858853611985,30.20804790113558,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985,0,0,1.078858853611985,0,0,1.078858853611985,1.078858853611985,1.078858853611985,1.078858853611985
207001,,male,some_college,black,midwest,11,41,13,16,18,19,38,6:4-6:7,K_Spring,0.7930949137746769,11.896423706620153,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0.7930949137746769,0,0.7930949137746769,0.7930949137746769,0,0,0,0.7930949137746769,0,0,0,0,0,0,0,0,0,0,0,0
207002,,female,HS_grad,white,midwest,6,21,10,14,19,18,41,5:8-5:11,K_Spring,1.1943577875234865,15.526651237805325,1.1943577875234865,1.1943577875234865,1.1943577875234865,1.1943577875234865,1.1943577875234865,0,0,0,1.1943577875234865,1.1943577875234865,1.1943577875234865,0,1.1943577875234865,0,1.1943577875234865,1.1943577875234865,1.1943577875234865,0,1.1943577875234865,0,0,0,0,0,0,0,0,0,0,0,0,0
207004,1,male,HS_grad,hispanic,midwest,6,23,19,18,23,14,13,6:8-6:11,1_Spring,0.8704443410292948,14.797553797498011,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0.8704443410292948,0,0.8704443410292948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207006,,male,HS_grad,black,midwest,13,35,27,20,27,28,49,7:0-7:5,1_Spring,0.8342957193742065,15.851618668109925,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0,0.8342957193742065,0,0.8342957193742065,0,0.8342957193742065,0,0,0,0,0,0,0,0,0,0
207007,,male,HS_grad,black,midwest,15,35,26,22,25,26,44,6:8-6:11,1_Spring,0.8342957193742065,17.520210106858336,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0.8342957193742065,0,0.8342957193742065,0,0,0,0,0,0,0,0,0,0
207008,1,male,no_HS,hispanic,midwest,18,11,12,11,19,17,2,8:0-9:3,2_Spring,1.5070898687004668,15.070898687004668,1.5070898687004668,1.5070898687004668,1.5070898687004668,1.5070898687004668,1.5070898687004668,0,1.5070898687004668,1.5070898687004668,0,1.5070898687004668,1.5070898687004668,0,0,0,0,1.5070898687004668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207022,,female,HS_grad,black,midwest,13,36,18,20,23,27,45,6:4-6:7,K_Fall,0.7825100313563148,14.86769059576998,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0,0.7825100313563148,0,0,0,0,0,0,0,0,0,0,0
207023,,male,some_college,black,midwest,6,46,17,19,21,17,14,5:0-5:7,K_Fall,0.7930949137746769,14.275708447944185,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0.7930949137746769,0,0.7930949137746769,0,0,0,0,0,0,0,0,0,0,0,0
207024,1,female,HS_grad,black,midwest,7,51,13,18,23,19,24,5:0-5:7,K_Fall,0.7825100313563148,13.302670533057352,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0,0.7825100313563148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207025,,male,some_college,black,midwest,6,44,15,18,24,24,44,5:0-5:7,K_Fall,0.7930949137746769,13.482613534169507,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207026,,female,HS_grad,hispanic,midwest,17,83,25,21,36,25,59,6:4-6:7,1_Fall,0.816414866785685,16.3282973357137,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0.816414866785685,0,0,0.816414866785685,0,0,0,0,0,0,0,0,0,0
207027,,female,some_college,black,midwest,6,51,14,15,19,18,23,5:0-5:7,K_Fall,0.7438666068092297,10.414132495329216,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0.7438666068092297,0,0.7438666068092297,0,0.7438666068092297,0.7438666068092297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207028,,male,some_college,black,midwest,4,47,12,10,16,16,17,6:4-6:7,1_Fall,0.7930949137746769,7.137854223972092,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207029,,female,HS_grad,black,midwest,8,52,14,20,21,23,48,5:0-5:7,K_Fall,0.7825100313563148,14.86769059576998,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0,0,0,0,0,0,0,0,0,0,0,0,0
207030,,male,HS_grad,black,midwest,6,22,1,1,14,6,1,5:0-5:7,K_Fall,0.8342957193742065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031,,male,some_college,black,midwest,13,54,23,18,32,24,52,6:4-6:7,1_Fall,0.7930949137746769,13.482613534169507,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0.7930949137746769,0,0,0,0.7930949137746769,0,0,0,0,0,0,0,0,0,0,0,0.7930949137746769,0
207032,,female,HS_grad,black,midwest,14,59,19,20,34,24,67,6:4-6:7,1_Fall,0.7825100313563148,14.86769059576998,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0.7825100313563148,0,0,0,0,0,0,0,0,0,0,0,0,0
208001,,male,HS_grad,black,south,12,22,8,17,18,19,63,6:8-6:11,K_Spring,0.9680245632841558,15.488393012546492,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0,0,0,0.9680245632841558,0,0,0,0,0,0,0,0,0,0,0,0
208011,,male,HS_grad,black,south,3,21,7,12,13,19,65,5:8-5:11,1_Spring,0.9680245632841558,10.648270196125713,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0.9680245632841558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209019,1,female,BA_plus,white,west,20,43,5,15,16,24,0,6:0-6:3,K_Fall,0.8882074776083315,12.434904686516642,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0.8882074776083315,0,0.8882074776083315,0.8882074776083315,0,0,0,0,0.8882074776083315,0,0,0,0,0,0,0,0,0,0,0,0,0
210001,,male,BA_plus,hispanic,south,20,79,30,30,38,34,112,7:0-7:5,1_Spring,0.8334060478326991,24.168775387148273,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0,0.8334060478326991,0.8334060478326991,0.8334060478326991,0,0.8334060478326991,0.8334060478326991,0
210016,,male,BA_plus,hispanic,south,21,88,20,21,32,33,87,6:8-6:11,K_Spring,0.8334060478326991,16.668120956653983,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0,0,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0.8334060478326991,0,0,0,0,0,0,0,0,0,0
210018,,male,some_college,hispanic,south,23,91,24,25,38,34,97,6:8-6:11,1_Spring,0.9600912635230916,23.0421903245542,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0.9600912635230916,0,0.9600912635230916,0,0,0.9600912635230916,0.9600912635230916,0,0.9600912635230916,0,0,0,0
210039,,male,HS_grad,hispanic,south,1,56,4,7,13,8,,5:0-5:7,K_Fall,1.0099674294386634,6.05980457663198,0,0,0,0,1.0099674294386634,1.0099674294386634,1.0099674294386634,1.0099674294386634,1.0099674294386634,0,1.0099674294386634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210044,,female,some_college,hispanic,south,16,66,7,18,18,29,3,5:8-5:11,K_Fall,0.9004973024288124,15.308454141289811,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0,0.9004973024288124,0.9004973024288124,0,0,0,0.9004973024288124,0.9004973024288124,0.9004973024288124,0.9004973024288124,0,0,0,0,0,0,0,0,0,0,0
211008,,male,BA_plus,white,midwest,7,59,27,20,30,32,38,6:8-6:11,K_Spring,1.0507849079731348,19.964913251489563,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,0,0,0,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,1.0507849079731348,0,0,0,0,0,0,0,0,0,0
211043,,female,BA_plus,other,midwest,13,54,29,12,19,22,-1,5:8-5:11,1_Fall,0.8099953180392707,8.909948498431978,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0.8099953180392707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211056,,male,HS_grad,white,midwest,16,50,30,20,34,31,75,7:0-7:5,1_Fall,1.273399125382409,24.194583382265773,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,0,0,0,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,1.273399125382409,0,0,0,0,0,0,0,0,0,0
211057,,male,some_college,white,midwest,26,74,27,29,38,33,127,7:6-7:11,2_Fall,1.2105136657100941,33.894382639882636,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,0,0,0,1.2105136657100941,1.2105136657100941,0,1.2105136657100941,1.2105136657100941,1.2105136657100941
211072,,male,some_college,white,midwest,16,36,22,12,12,15,,6:8-6:11,1_Fall,1.2105136657100941,13.315650322811035,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,1.2105136657100941,0,0,1.2105136657100941,1.2105136657100941,1.2105136657100941,0,1.2105136657100941,1.2105136657100941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211073,,male,BA_plus,hispanic,midwest,25,59,31,28,35,33,47,6:8-6:11,1_Fall,0.7182742304063768,19.393404220972176,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0.7182742304063768,0,0,0,0.7182742304063768,0.7182742304063768,0.7182742304063768,0,0.7182742304063768,0,0.7182742304063768
