ID,noweight,DOB,admin_date,gender,educ,ethnic,region,demo_wt,TOT_raw_unweight,sege_sum,rlne_sum,rhme_sum,snwe_sum,lswe_sum,lske_sum,ORF,finalnormstrat,GradeSemester,i01_uw,i02_uw,i03_uw,i04_uw,i05_uw,i06_uw,i07_uw,i08_uw,i09_uw,i10_uw,i11_uw,i12_uw,i13_uw,i14_uw,i15_uw,i16_uw,i17_uw,i18_uw,i19_uw,i20_uw,i21_uw,i22_uw,i23_uw,i24_uw,i25_uw,i26_uw,i27_uw,i28_uw,i29_uw,i30_uw,i31_uw,i32_uw
213013,,2/28/2012,7/20/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,14,19,78,28,14,32,32,30,6,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214004,,2/13/2011,4/17/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,17,18,88,21,17,32,29,62,8,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
214005,,4/4/2011,4/17/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,21,19,79,15,21,36,33,82,8,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
214025,,9/26/2012,5/28/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,25,19,60,24,25,36,29,85,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
214027,1,1/25/2011,5/29/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,28,24,78,29,28,36,33,100,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
214033,,7/20/2012,5/30/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,13,18,63,22,13,20,26,8,5,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214039,1,10/29/2010,6/7/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,17,20,75,22,17,37,33,68,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214057,,9/15/2013,10/4/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,5,7,33,6,5,8,9,-7,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214062,,9/20/2013,10/14/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,15,14,60,18,15,20,28,7,3,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
214066,,1/17/2014,10/25/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,12,10,43,7,12,11,13,-7,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215002,,6/10/2013,3/26/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,16,20,85,14,16,28,25,32,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222029,,1/30/2011,6/13/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,28,19,85,30,28,37,33,124,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
240003,,3/29/2013,5/10/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,20,12,62,24,20,33,29,53,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
240021,1,3/14/2014,12/6/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,11,14,68,18,11,13,15,9,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262043,,8/10/2012,9/18/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,20,20,82,16,20,29,30,28,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
262047,,7/10/2013,9/19/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,15,13,26,3,15,11,28,5,3,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
262053,,9/28/2012,9/20/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,19,18,89,21,19,21,30,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
262061,,3/1/2014,9/30/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,12,8,37,2,12,13,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262063,1,12/26/2013,9/25/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,0,,20,4,1,8,10,-12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269013,,1/15/2012,9/9/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,23,23,79,27,23,37,32,64,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
302006,,5/18/2012,7/1/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,22,22,79,22,22,32,29,37,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
309021,,4/8/2012,8/19/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,18,23,57,27,18,34,30,29,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
309026,,5/2/2013,8/22/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,13,10,54,23,13,18,33,-1,4,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309043,,1/1/2013,9/6/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,12,21,61,9,12,20,15,119,5,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318006,1,1/31/2013,11/20/2019,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,10,7,24,4,10,12,12,,5,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318025,,7/18/2013,1/18/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,11,19,33,23,11,18,19,-12,4,4,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318027,,3/28/2014,1/23/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,13,20,60,18,13,18,28,6,2,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
328005,,3/29/2013,3/10/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,18,24,75,26,18,25,32,24,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
328006,1,11/21/2011,3/11/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,29,23,102,28,29,36,32,88,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
328009,,11/3/2012,3/12/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,18,20,72,20,18,20,28,1,6,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
331001,,3/12/2014,1/3/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,16,20,48,19,16,15,23,5,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
333013,,9/16/2013,2/25/2020,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,12,19,72,18,12,20,23,17,4,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365016,,7/31/2013,3/18/2021,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,20,19,58,21,20,36,32,57,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
365021,,6/1/2013,3/25/2021,female,college_plus,white_asian_other,northeast_south,1.0540966261043834,30,22,78,25,30,37,33,121,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
234001,,6/4/2011,4/23/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,22,21,68,17,22,33,31,34,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
234007,,12/8/2011,4/22/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,29,19,105,26,29,38,32,107,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
234024,1,4/13/2012,4/23/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,17,21,69,24,17,20,29,3,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
234028,,6/11/2012,4/24/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,15,21,78,8,15,26,30,24,5,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
234030,,7/11/2012,4/26/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,16,20,80,22,16,27,30,26,5,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
234034,,11/15/2013,5/1/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,10,19,57,21,10,14,25,-3,1,2,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234045,1,5/21/2011,4/26/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,20,21,59,22,20,35,32,109,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
321012,,6/4/2012,12/7/2019,female,no_college,hispanic,northeast_south,1.0855601307713854,29,24,98,25,29,36,33,103,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
365011,1,6/18/2014,3/22/2021,female,no_college,hispanic,northeast_south,1.0855601307713854,5,11,32,16,5,9,5,1,5,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365012,1,4/10/2012,3/15/2021,female,no_college,hispanic,northeast_south,1.0855601307713854,14,20,58,11,14,34,31,50,8,6,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365022,,5/5/2013,3/19/2021,female,no_college,hispanic,northeast_south,1.0855601307713854,22,21,79,30,22,36,33,56,7,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
207002,,8/12/2013,5/23/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,13,5,20,9,13,18,17,41,2,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248052,1,8/23/2012,3/11/2020,female,no_college,white_asian_other,midwest_west,1.1143433504707432,11,13,38,6,11,12,21,-5,7,6,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310009,,1/12/2012,10/15/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,21,16,99,30,21,37,32,133,7,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0
315006,,3/18/2014,11/20/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,5,1,25,1,5,5,10,-15,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315013,,2/18/2012,11/21/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,18,22,64,15,18,25,30,18,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
315014,,2/11/2013,11/15/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,19,23,73,16,19,37,32,72,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
315018,1,9/29/2011,12/16/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,21,21,80,20,21,31,26,32,8,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
315020,,3/20/2013,12/17/2019,female,no_college,white_asian_other,midwest_west,1.1143433504707432,12,22,75,18,12,19,18,7,5,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325008,1,3/4/2014,1/27/2020,female,no_college,white_asian_other,midwest_west,1.1143433504707432,14,3,31,8,14,15,18,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,,10/2/2010,5/21/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,28,21,59,20,28,37,33,71,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
205008,1,2/18/2011,5/18/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,19,24,75,24,19,32,30,37,8,6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
205009,,9/27/2011,5/19/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,16,16,79,19,16,34,30,60,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205013,,8/28/2012,5/24/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,15,13,61,28,15,23,26,25,5,2,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205036,,5/30/2012,7/9/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,20,17,48,20,20,33,30,40,6,5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1
206005,,1/29/2012,6/17/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,30,20,92,27,30,37,32,112,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
214003,,2/15/2012,4/17/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,20,18,79,22,20,35,29,47,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
214006,1,3/8/2011,3/14/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,27,22,108,28,27,37,33,140,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
214016,,1/2/2012,5/21/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,24,18,77,22,24,37,31,112,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
214054,,7/25/2013,10/5/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,18,20,36,21,18,22,28,14,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
214055,,7/25/2013,10/5/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,17,16,59,15,17,22,28,18,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
214059,,11/2/2012,10/13/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,26,20,94,27,26,36,33,98,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1
214065,,6/3/2013,10/25/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,17,14,48,16,17,17,26,8,4,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
214071,,8/12/2013,11/16/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,10,7,50,17,10,15,23,2,3,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214073,1,1/31/2013,11/14/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,11,10,55,6,11,14,22,3,5,3,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240022,,1/11/2013,12/6/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,9,5,33,2,9,14,11,-3,5,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240038,1,8/29/2013,12/12/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,9,13,41,4,9,12,9,-1,3,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240039,,12/12/2012,1/17/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,17,18,56,24,17,20,30,7,6,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
240040,,2/2/2013,1/17/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,23,23,102,9,23,37,31,102,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
243022,,4/10/2012,8/3/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,16,14,44,16,16,17,21,36,6,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243026,,5/2/2013,8/9/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,21,18,47,17,21,25,26,70,3,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
262049,1,6/26/2013,9/22/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,15,20,63,7,15,18,23,9,3,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
262051,,1/16/2013,10/3/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,24,19,86,26,24,37,24,106,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
262054,,5/5/2014,9/20/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,7,13,53,4,7,11,14,-4,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262057,,9/27/2013,9/25/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,19,19,64,10,19,15,28,14,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
262071,,1/10/2013,10/4/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,19,19,48,24,19,34,29,70,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
269001,1,7/13/2011,7/11/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,17,20,68,19,17,27,23,12,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269011,,4/24/2012,8/18/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,25,23,82,28,25,37,33,151,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0
269012,,7/2/2013,9/9/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,17,19,68,23,17,19,29,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
302001,1,2/6/2013,7/26/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,18,14,28,21,18,18,28,1,4,3,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
302005,,1/25/2012,7/25/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,18,20,56,23,18,31,30,18,7,5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
309015,,3/31/2012,8/17/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,21,25,97,30,21,36,33,86,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
318015,,3/30/2013,12/23/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,24,23,80,27,24,35,32,60,5,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
318018,,7/16/2012,12/31/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,25,24,89,25,25,35,31,93,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
318019,,5/5/2013,12/30/2019,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,23,20,50,18,23,29,30,43,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
318021,1,2/11/2014,1/8/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,6,7,43,2,6,11,14,-4,2,2,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318022,,5/31/2012,1/10/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,28,21,91,27,28,35,33,80,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
318023,,3/24/2014,1/10/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,16,20,67,16,16,22,25,12,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
318026,,10/21/2011,1/18/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,21,24,96,30,21,37,33,91,8,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
328001,,5/16/2012,3/4/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,26,21,118,26,26,36,33,82,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
333011,,2/26/2014,2/5/2020,male,college_plus,white_asian_other,northeast_south,1.1262739550534937,18,18,74,5,18,20,28,30,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
210039,,7/18/2014,8/18/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,6,1,55,3,6,12,7,,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223003,,12/27/2010,3/14/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,20,21,78,23,20,37,33,124,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
234031,,4/13/2012,4/26/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,18,20,56,13,18,22,30,-4,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
234035,,4/14/2013,5/1/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,12,11,38,4,12,18,13,-2,3,2,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234046,1,8/12/2011,4/26/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,27,19,97,19,27,36,33,110,7,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
326006,,9/5/2013,12/16/2019,male,no_college,hispanic,northeast_south,1.1598918653698476,5,3,7,6,5,7,5,-6,3,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326025,1,6/5/2014,2/14/2020,male,no_college,hispanic,northeast_south,1.1598918653698476,9,1,21,1,9,7,7,-7,2,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211056,,7/30/2012,7/30/2019,male,no_college,white_asian_other,midwest_west,1.1906459631320008,19,15,49,29,19,33,30,75,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
310017,,12/21/2011,11/20/2019,male,no_college,white_asian_other,midwest_west,1.1906459631320008,29,18,87,24,29,37,33,76,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
